

100




100
100






100






94.29

97.73
100




96.77
100
98
100
100
100
100
100
80

100
100
100
50

100
100
100
100

100


100
98
96

80
90.91
100
96
100
100
100

100
100
100
76
100
100

100

98.08
100
100
100
100



100
100
100
100
100
100
100
100
100
100
100
88.24
54.55

100
100
100
100
96.3
100
100

100


100

98.21

100

100

100
100
97.3
100

100
100
100
100

100

100
100
100
100
100
100
92.86
100
84.62


100




100
100






100






100

97.73
100




95.7
100
98
100
100
100
98.25
95.52
80

100
100
100
50

100
100
96.61
100

100


100
98
100

80
90.91
100
96
100
100
100

100
100
100
72
100
100

100

100
100
100
98.33
100



100
100
100
100
100
100
100
100
100
100
100
88.24
54.55

92.86
100
100
100
96.3
100
100

100


100

100

100

100

100
97.83
100
100

100
100
100
100

100

100
100
100
100
100
100
85.71
100
82.05


100




100
100






100






100

97.73
100




96.77
100
100
100
100
100
98.31
100
90

100
100
100
50

100
100
100
100

100


100
98
100

80
90.91
100
96
96.15
100
100

100
100
100
80
100
100

94.44

98.08
100
100
100
97.3



100
100
100
100
100
98.57
100
100
100
100
100
88.24
54.55

92.86
100
100
100
96.3
100
100

100


100

100

100

100

100
100
100
100

100
100
100
100

100

100
100
76
100
100
100
85.71
100
82.05


100




100
100






100






91.43

97.73
100




97.85
100
100
98.77
100
100
100
100
90

100
100
100
50

100
100
100
100

100


100
94
92

80
90.91
100
96
100
100
100

100
100
100
88
100
100

100

100
100
100
100
100



100
100
100
100
100
100
100
100
100
100
100
88.24
54.55

100
100
100
100
96.3
100
100

100


100

100

96.97

100

100
100
100
100

100
100
97.96
100

100

100
100
96
100
100
100
85.71
100
82.05


100




100
100






100






91.43

97.73
100




97.85
100
100
100
100
100
100
100
93.33

100
100
100
50

100
100
100
100

100


100
94
92

80
90.91
100
96
100
100
98.48

100
100
100
84
100
100

96.88

100
100
100
100
100



100
98.28
100
100
100
100
98.08
100
100
100
100
76.47
63.64

100
94.12
100
100
96.3
100
100

100


98.68

98.21

100

100

100
100
91.89
100

100
100
97.96
100

100

100
100
96
100
100
100
92.86
100
82.05


100




100
100






100






94.29

95.45
100




98.92
100
98.04
100
100
100
100
100
93.33

100
100
100
50

100
100
100
100

96.23


100
96
100

80
90.91
100
96
100
100
96.97

100
100
100
84
100
100

100

100
100
98.25
100
100



100
100
100
100
100
100
100
100
100
96.67
100
76.47
63.64

100
94.12
96
100
96.3
100
100

96.43


100

100

98.48

100

100
100
97.3
100

100
100
100
100

100

100
100
96
90
100
95.65
92.86
100
84.62


100




100
100






100






97.14

95.45
100




98.92
100
98.04
100
100
100
100
95.31
96.67

100
100
100
50

100
100
100
100

100


100
96
100

80
90.91
100
96
100
100
100

100
100
100
76
96.43
100

100

100
100
98.25
100
100



100
100
100
100
100
100
100
100
100
96.67
100
76.47
63.64

100
100
100
100
96.3
100
100

85.71


100

100

100

100

100
100
100
100

100
100
100
100

100

100
100
96
95
100
100
85.71
100
84.62


100




100
100






100






97.14

93.18
100




98.92
100
100
98.77
100
100
100
100
93.33

100
98.72
100
50

100
100
98.31
100

100


100
96
100

80
90.91
100
96
100
100
100

100
100
100
72
100
100

100

100
100
100
100
100



100
100
100
100
100
100
100
100
100
100
100
76.47
63.64

100
100
100
96.88
96.3
95.45
100

100


100

100

100

100

100
100
100
100

100
100
100
100

100

100
100
96
95
100
100
85.71
100
84.62


100




100
100






100






100

93.18
100




98.92
100
100
100
100
100
100
97.06
96.67

100
97.44
100
50

100
100
96.61
100

100


100
94
100

80
90.91
97.3
96
96.15
100
100

98.28
100
100
72
100
100

100

100
100
98.25
100
98.68



100
100
100
100
100
100
100
100
95.65
100
96
76.47
63.64

100
100
100
100
96.3
100
98.08

100


100

100

100

100

100
100
100
100

100
100
100
100

100

100
100
100
95
100
100
85.71
100
84.62


100




100
100






100






100
